"","created_time","snippet","headline","wordcount","section"
"12","2004-09-10T05:00:00+0000","Denmark's laws on immigration are thought to be toughest in entire 25-member European Union and have produced strange and unwanted result; they have barred about 1,000 mixed Danish-foreign couples from setting up households; they live across strai...","Copenhagen Journal; Wedding Vows Can Lock Danes Out of Their Homeland",1158,"World"
"13","2004-09-04T05:00:00+0000","Coca-Cola, in statement filed with Securities and Exchange Commission seeking to settle antitrust investigation, offers to change way it sells beverages in Britain, Germany, Austria, Belgium and Denmark; European Commission circulates proposal amo...","COCA-COLA OFFERS TO SETTLE ANTITRUST CASE IN EUROPE",156,"Business Day"
"14","2004-08-18T05:00:00+0000","IBM acquires Maersk Data A/S, computer services unit of A P Moeller-Maersk A/S of Denmark; financial terms undisclosed; IBM is also buying DM Data A/S, which is 45 percent owned by Maersk Data; is acquiring remainder of DM Data from Danske Bank A/...","Technology Briefing | Deals: I.B.M. To Acquire Danish Concern",174,"Business Day"
"15","2004-08-29T05:00:00+0000","Canadian military is conducting $4 million exercise to reinforce country's claims in increasingly valued Arctic region; United States, European Union and Denmark either contend Arctic waterways are open to all or have placed their own claims on pa...","Canada Reinforces Its Disputed Claims in the Arctic",1480,"World"
"16","2004-08-19T05:00:00+0000","Yuriy Bilonog (Ukraine) wins men's shot-put; Adam Nelson (US) wins silver and Joachim Olsen (Denmark) wins bronze; Irina Korzhanenko (Russia) wins women's shot-put; Yumileidi Cumba Jay (Cuba) wins silver and Nadine Kleinert (Germany) wins bronze; ...","The Olympics Return to Where The Games Began",1095,"Sports"
"17","2004-08-15T05:00:00+0000","Theme park in Denmark is running tracking system that allows parents to check movements of their children using mobile phone and special wristbands; new service is part of rapidly evolving technology that is turning standard cellphones into equiva...","Ideas & Trends: There You Are; Cellphone Surveillance in Europe",889,"Week in Review"
"18","2004-08-08T05:00:00+0000","Ken Chowder travel article on visit to Copenhagen's Vesterbro neighborhood; photos; map (L)","The Other Copenhagen",2160,"Travel"
"19","2004-07-15T05:00:00+0000","GEOGRAPHY Location: northern Europe. Boundaries: Skagerrak channel to N, Baltic Sea to E, Germany to S, North Sea to W. Total land area: 16,629 sq. mi. (43,070 sq km). Coastline: 2,100 mi. (3,379 km). Comparative area: between Maryland and West Vi...","Denmark",939,"Travel"
"20","2004-07-14T05:00:00+0000","Anna Kisselgoff reviews US debut of New Danish Dance Theater and Compania Nacional de Danza 2 at Jacob's Pillow Dance Festival; photo (M)","Tradition of Foreigners Is Bolstered at Jacob's Pillow",1008,"Arts"
"21","2004-05-09T05:00:00+0000","David Dewitt reviews Long Wharf Theater production of Hamlet, directed by Mladen Kiselov and starring Hamish Linklater; photo (M)","All in the (Danish) Family",892,"New York"
"22","2004-07-09T05:00:00+0000","TeliaSonera, Nordic region's largest phone company, acquires Orange's Danish unit for 600 million euros ($742 million), more than doubling its market share in Denmark; graph (S)","World Business Briefing | Europe: Sweden: TeliaSonera To Buy Orange Unit",90,"Business Day"
"23","2004-01-29T05:00:00+0000","Jack Anderson reviews performance by Principals and Solists of Royal Danish Ballet; photo (M)","Danish Principals Revel in Their Bournonville",592,"Arts"
"24","2004-06-25T05:00:00+0000","Jack Anderson reviews New York City Ballet production of Balanchine's Cortege Hongrois featuring Caroline Cavallo; photo (M)","The Danish Connection, With Hungarian Steps",481,"Movies"
"25","2004-06-12T05:00:00+0000","Allan Kozinn reviews New York Philharmonic concert conducted by Lorin Maazel (M)","Nocturnal Adagio by Danish Composer",553,"Arts"
"26","2004-05-15T05:00:00+0000","Denmark's Crown Prince Frederik marries Australian Mary Elizabeth Donaldson in Copenhagen; photo (S)","World Briefing | Europe: Denmark: Prince Marries Australian",96,"World"
"27","2004-12-14T05:00:00+0000","","POSTCARD : Jamming with a Danish diplomat",613,"Fashion & Style"
"28","2004-01-31T05:00:00+0000","Anna Kisselgoff reviews New York City Ballet performance of Swan Lake; photo (M)","A Classic With Contemporary Lines and a Danish Twist",514,"Arts"
"29","2004-01-15T05:00:00+0000","Anna Kisselgoff reviews performance by Royal Danish Ballet at Kennedy Center for Performing Arts; photo (M)","Morals, Magic And Macaroni, Danish Style",941,"Arts"
"30","2004-02-11T05:00:00+0000","Merck & Co will pay H Lundbeck of Denmark as much as $270 million for US rights to its gaboxadol insomnia treatment (S)","MERCK TO BUY RIGHTS TO DANISH INSOMNIA DRUG",130,"Business Day"
"31","2004-05-26T05:00:00+0000","Lars Von Trier, notorious tormentor of innocent, defenseless women, picks on someone his own size this time, a fellow Danish filmmaker named Jorgen Leth. In the 1960's, Mr. Leth made a 12-minute film called &quot;The Perfect Human,&quot; which Mr....","A Cinematic Duel of Wits For Two Danish Directors",773,"Movies"
"32","2004-12-15T05:00:00+0000","","THE WORKPLACE : Firing's easy in Denmark; so is hiring",679,"Business Day"
"33","2004-06-22T05:00:00+0000","Group C / Porto. Tuesday 1945 (Portugal) 1845 GMT. *. Group C / Guimaraes. Tuesday 1945 (Portugal) 1845 GMT .*.The essential tool of the modern coach, the mobile phone, will be working as hard as the players in northern Portugal on Tuesday, where ...","PREVIEWS / EURO 2004: Denmark vs Sweden",3390,"Sports"
"34","2004-06-18T05:00:00+0000","Group C / Braga. Friday 1700 (Portugal) 1600 (GMT). *. Denmark more than matched Italy in a 0-0 draw in its opening game. Bulgaria was thrashed, 5-0, by Sweden. .Yet both coaches have insisted that this match is not a foregone conclusion. .Morten ...","PreViews / Euro 2004 : Bulgaria vs. Denmark",1173,"Sports"
"35","2004-06-14T05:00:00+0000","Group C / Guimaraes. Monday 1700 (Portugal) 1600 (GMT). *.""We have to play like it's already a very important match, like a quarterfinal or semifinal,"" Stefano Fiore, an Italian midfielder, told the press recently. For any other nation, that w","PreViews / EURO 2004 : Denmark vs. Italy",1723,"Sports"
"36","2004-09-02T05:00:00+0000","Alan Truscott Bridge column on slam played by Danish teen Martin Schaltz; diagram (M)","Experts Said Slam Would Fail, But a Danish Teenager Made It",451,"Arts"
"37","2004-05-08T05:00:00+0000","Tage Frid, native of Denmark who helped revive art of handmade furniture in US, dies at age 88; photo (M)","Tage Frid, 88, Woodworker And Danish-Modern Designer",747,"Arts"
"38","2004-03-17T05:00:00+0000","Lego, money-losing toymaker, says it will reduce costs by 700 million Danish kroner ($115.2 million) and cut about 500 employees to break even this year; about one-third of layoffs will be in Denmark (S)","World Business Briefing | Europe: Denmark: Lego Cutting Costs",146,"Business Day"
"39","2004-03-13T05:00:00+0000","Danish scientific ethics panel overturns earlier criticism of Dr Bjorn Lomborg's book Skeptical Environments, which challenges many environmental theories, including effects of gas emissions linked to global warming; Ministry of Science cited pane...","World Briefing | Europe: Denmark: Ethics Panel Withdraws Critique",152,"World"
"40","2004-01-21T05:00:00+0000","World Business Briefing: Denmark: Carlsï","World Business Briefing | Europe: Denmark: Carlsberg To Buy Brewer",179,"Business Day"
"41","2004-01-09T05:00:00+0000","Lego posts record pretax loss of 1.4 billion kroner ($239 million) for 2003 and fires its deputy chief executive Poul Plougmann; will cut its management team to nine people from 14 and is seeking to eliminate more jobs; photo (S)","World Business Briefing | Europe: Denmark: Big Loss For Lego",171,"Business Day"
"42","2004-02-20T05:00:00+0000","World Business Briefing: Denmark: Brewer Buys Out Partner**","World Business Briefing | Europe: Denmark: Brewer Buys Out Partner",108,"Business Day"
"43","2004-06-28T05:00:00+0000","The Czech Republic on Sunday night became the fourth and last semi-finalist in Euro 2004 after a devastating change of tempo to completely outwit and outscore Denmark, 3-0.. The watching Greeks, who have developed a Teutonic defensive solidity und...","EURO 2004 : Czechs power into semifinals with 3-0 rout of Denmark",6353,"Sports"
"44","2004-06-29T05:00:00+0000","They are dancing the nights away in Prague now that the Czech Republic players have shown themselves to be at once the most entertaining and the most successful team in Euro 2004 thus far.. On Sunday in the Dragao Stadium, the Czechs first tried c...","SOCCER : After torpor, Czechs turn ruthless with Denmark, 3-0",6086,"Sports"
"45","2004-06-23T05:00:00+0000","A full-blooded match ended in an embarrassing outbreak of Scandinavian neutrality on Tuesday as the Danes and Swedes stood still for 90 seconds after a late Swedish goal had leveled the score at 2-2. That was precisely what both teams needed to be...","EURO 2004:Group C / Denmark 2, Sweden 2 : With a draw, Scandinavians cheer",5091,"Sports"
"46","2004-02-17T05:00:00+0000","BERLIN: A report from Copenhagen speaks of the mobilization of the garrisons of the seaports as only experimental. It is intended to show that the defences are in a proper condition. It is, however, officially admitted that the present conflict be...","1904:Denmark's Bellicose Humor : IN OUR PAGES:100, 75 AND 50 YEARS AGO",512,"Opinion"
"47","2004-06-24T05:00:00+0000","A full-blooded contest ended in an embarrassing outbreak of Scandinavian neutrality at Euro 2004.. The Danes and Swedes stood still for the last 90 seconds of their Group C match after a late Swedish goal had leveled the score at 2-2.. That was pr...","EURO 2004:Group C / Denmark 2, Sweden 2 : Scandinavians draw a winning hand",4638,"Sports"
"48","2004-06-15T05:00:00+0000","Happiness can be a goalless draw, provided that the class is there and that the two teams cancel each other out with relentless skills. . Here on Monday in the birthplace of Portugal, the game between Denmark and Italy resulted precisely in the sa...","EURO 2004:Group C / Denmark 0, Italy 0 : Italians and Danes in a sizzling draw",6504,"Sports"
"49","2004-06-24T05:00:00+0000","Anthony Tommasini reviews New York debut performance of Young Danish String Quartet (M)","A Smorgasbord of Strings, Served With Youthful Vigor and Sense-Jolting Spices",572,"Arts"
"50","2004-06-16T05:00:00+0000","Happiness can be a goalless draw, provided that the class is there and that the two teams cancel each other out with relentless skills.. The game Monday between Denmark and Italy resulted precisely in the same scoreline as the Switzerland-Croatia ...","EURO 2004:GROUP C / Denmark 0, Italy 0 : Goalies' guile saves both teams",4640,"Sports"
"51","2004-06-18T05:00:00+0000","Italy national player Francesco Totti is suspended for three games for spitting in face of Denmark player Christian Poulsen during European Championship game; photo (M)","Italy in Uproar Over Soccer and Spitting",521,"Sports"
"52","2004-09-19T05:00:00+0000","Sibylle Ehrlich letter on Roger Mummert's August 29 travel article on 'mental snapshots' describes images she recalls from childhood visits to Bornholm Island, Denmark","Mental Snapshots",161,"Opinion"
"53","2004-06-17T05:00:00+0000","Danish government has persuaded Museum of Modern Art to use Danish furnishings for almost all public areas of its expanded quarters; works by 33 Danish designers will be provided, with retail value of several million dollars; photos (M)","The Danes Rule At the Modern Museum",782,"Home & Garden"
"54","2004-06-15T05:00:00+0000","Icelandic bank Kaupthing Bunadarbanki acquires Swedbank's Danish lending unit for $1.56 billion; graph (S)","World Business Briefing | Europe: Iceland: Bank In Acquisition Deal",151,"Business Day"
"55","2004-05-26T05:00:00+0000","Editorial on lavish weddings of Danish Crown Prince Frederik to Mary Donaldson and Spanish Crown Prince Felipe to Letizia Ortiz as tantalizing form of reality television, particularly because both brides were commoners","Merry Times for Commoners",333,"Opinion"
"56","2004-04-20T05:00:00+0000","Prime Min Tony Blair is expected to announce plan to submit any European Union constitution that emerges this year to British electorate in referendum; his decision could have far-reaching effect on Britain's integration with Europe and on his pol...","Blair to Put Union's Constitution to a Vote",651,"World"
"57","2004-03-16T05:00:00+0000","Danish study links grief with higher incidence of multiple sclerosis; Dr Jiong Li, University of Aarhus reseacher, led study using Danish national health registry statistics and found adults who lost child younger than 18 were twice as likely to d...","Extreme Grief Is Linked to M.S.",295,"Health"
"58","2004-03-31T05:00:00+0000","Recording industry associations in Denmark, Germany, Italy and Canada announce legal action against 247 people accuse of illegal file sharing outside US, taking its war against Internet piracy abroad for first time; photo (M)","Fight Against Illegal File Sharing Is Moving Overseas",921,"Business Day"
"59","2004-03-13T05:00:00+0000","BOSNIA: Birthday Warning For Outlaw; DENMARK: Free City To Be Anytown; DENMARK: Ethics Panel Withdraws Critique; IRELAND: Move To Restrict Citizenship Rights; BRITAIN: Prison For Woman, 81;.","World Briefing: Europe",472,"World"
"60","2004-06-21T05:00:00+0000","Denos P Marvin letter recalls comparing his tuition benefits from GI Bill with Danish student, whose tuition was free (June 14 Rep Thomas E Petri Op-Ed article)","Our Schools, and Theirs",167,"Opinion"
"61","2004-03-17T05:00:00+0000","GEORGIA: Blockade Of Rebel Area Halts Oil Cargoes; ROMANIA: Rail Workers End Strike; SWEDEN: Affirmation Action Sought For Roma; LITHUANIA: Impeachment Hearings Open; DENMARK: Hippie Enclave Raided; 53 Arrested;.","World Briefing: Europe",478,"World"
"62","2004-03-29T05:00:00+0000","ROTHE--Tyge Ernst. Of Greenwich, CT, and Espergaerde, Denmark, passed away Tuesday, 23 March, at the age of 95. Born 29 April, 1908, and raised in Copenhagen, Denmark, he was the son of Ernst and Ebba Sorensen and brother of Ellen Olrik, and Eigil...","Paid Notice: Deaths   ROTHE, TYGE ERNST",229,"Archives"
"63","2004-02-26T05:00:00+0000","Danish man, who was on duty as air traffic controller at Zurich (Switzerland) airport when two planes collided in July 2002, is found stabbed to death; authorities suspect revenge killing; 71 people, mostly Russian children, died in plane accident...","World Briefing | Europe: Switzerland: Hunt For Air Controller's Killer",107,"World"
"64","2004-02-26T05:00:00+0000","TURKEY: Charges In Istanbul Bombing; DENMARK: GuantÁNamo Prisoner Returns; SWITZERLAND: Hunt For Air ControllerS Killer; SERBIA: Law Changed To Fill Presidency; SERBIA: Trial In Ex-LeaderS Murder Begins; FRANCE: Americans Stay Away; BRITAIN: $18...","World Briefing: Europe",452,"World"
"65","2004-06-19T05:00:00+0000","Jan Dahl Tomasson and Jesper Gronkjaer scored Friday as Denmark beat Bulgaria, 2-0, in Braga in a game that opened brightly but descended into spite in the second half as, for the second straight game, a Danish midfielder, for little visible reaso...","GROUP C : Victory by Danes nothing to spit at",3344,"Sports"
"66","2004-11-17T05:00:00+0000","Adam Liptak article on Shakespeare Society presentation of Hamlet's Appeal, a blend of appellate argument and improvisational theater; Daniel J Kornstein represented the prosecution while Stephen Gillers argued Hamlet's case; photos (M)","Murder Most Foul (Would the Court Consider Insanity?)",975,"Theater"
"67","2004-12-05T05:00:00+0000","WHITEHILL--Edith. On December 3rd, 2004. Beloved wife of 44 years to John. (Born in Copenhagen, Denmark.) Funeral was private.","Paid Notice: Deaths   WHITEHILL, EDITH",20,"Archives"
"68","2004-02-20T05:00:00+0000","American and British officials will send five British subjects from Guantanamo prison camp back to Britain, where Sec Jack Straw says they will be prosecuted under British antiterrorism laws; Danish prisoner will also go home, but Min Per Stig Mol...","U.S. Will Free 5 Britons Held At Cuba Base",381,"U.S."
"69","2004-10-28T05:00:00+0000","","1904:Sinking May Bring War : IN OUR PAGES:100, 75 AND 50 YEARS AGO",162,"Opinion"
"70","2004-06-28T05:00:00+0000","An article June 18 about quantum teleportation misstated a result of a precursor experiment in 2001. Researchers at the University of Aarhus in Denmark achieved a step necessary for teleportation by entangling two clouds of atoms. They did not tel...","Corrections",289,"Archives"
"71","2004-09-15T05:00:00+0000","TDC, largest phone company in Denmark, offers to buy Swedish Internet company Song Networks Holding for 4.1 billion Swedish kronor ($552.8 million) to bolster its market share in Scandinavia; graph (S)","Technology Briefing | Deals: TDC Offers To Buy Song Networks",238,"Business Day"
"72","2004-04-20T05:00:00+0000","Your poll numbers ain't great. Unemployment is up. Your troops hunker down in Iraq at the edge of harm's way..You can bring the boys home. You can goose the economy, loosening the cash taps now, paying later. You can blame the classic midterm blah...","Politicus : Another leader simmers in political stew of Iraq",7199,"Archives"
"73","2004-01-15T05:00:00+0000","Anna Kisselgoff reviews performance by New York City Ballet featuring guest appearance by Royal Danish Ballet performers Thomas Lund and Gudrun Bojesen in work by August Bournonville; photo (M)","Classical Scholars: Balanchine and Bournonville",541,"Arts"
"74","2004-02-15T05:00:00+0000","An article last Sunday about Hummel, the soccer equipment and clothing company based in Denmark, misstated the name of the soccer league that includes the Aston Villa club, which recently struck a deal with the company. It is the English Premier L...","Corrections",87,"Your Money"
"75","2004-02-15T05:00:00+0000","An article last Sunday about Hummel, the soccer equipment and clothing company based in Denmark, misstated the name of the soccer league that includes the Aston Villa club, which recently struck a deal with the company. It is the English Premier L...","Corrections",87,"Business Day"
"76","2004-10-13T05:00:00+0000","Danish designer Ole Jensen creates colander-server for Royal Copenhagen shaped like open clamshell; photo (S)","Dish Moonlights as Kitchen Help",156,"Style"
"77","2004-10-16T05:00:00+0000","Argentina, Denmark, Greece, Japan and Tanzania were chosen to serve two-year terms on the Security Council by the 191-nation General Assembly. The five, elected unopposed after being selected by their regional groups, replace Angola, Chile, German...","World Briefing | United Nations: Security Council Gets New Members",65,"World"
"78","2004-04-30T05:00:00+0000","Denmark / Copenhagen. Statens Museum for Kunst. To August 15 ""Georg Jensen 100 Years: Silver Design and Danish Art"" On the occasion of Georg Jensen's centennial, Danish silver design and painting from the past hundred years meet in an exhibition","ARTS GUIDE",4157,"Style"
"79","2004-09-29T05:00:00+0000","Danish phone company TDC raises its bid for Swedish Internet company Song Networks Holding to 4.7 billion Swedish kronor ($637 million) (S)","World Business Briefing | Europe: Sweden: Bid For Web Concern",127,"Business Day"
"80","2004-10-05T05:00:00+0000","EUROPE.","World Briefings",748,"World"
"81","2004-09-02T05:00:00+0000","Carl Hansen & Son reissues Hans J Wegner's 1950 Wishbone chair, now in colors, to mark 90th birthday of Danish designer; photo (Currents column) (S)","Wishing Rainbows On a Classic Chair",133,"Style"
"82","2004-02-01T05:00:00+0000","Thomas Bjorn of Denmark shot a two-under-par 70 Saturday to take a one-stroke lead into the final round of the Johnnie Walker Classic.","Bjorn Is the Leader in Thailand Event",138,"Sports"
"83","2004-05-23T05:00:00+0000","Dave Kehr article on Jorgen Leth's film Five Obstructions, feature-length remake of his 13-minute short Perfect Human; says film was made at invitation of director Lars von Trier, who required Leth to comply with five different sets of arbitrarily...","Lars von Trier Turns a Movie Into a Quintuple Dare",1216,"Movies"
"84","2004-08-11T05:00:00+0000","Kjaer Group of Denmark is like a mouse that roared — or, more precisely, giggled. Its unorthodox chief executive is Mads Kjaer, an ebullient boss who dons flowered dresses and blonde Britney Spears-style tresses to award the Order of the Elephant ...","THE WORKPLACE : Champions in hearts of employees",4437,"Business Day"
"85","2004-04-02T05:00:00+0000","It's probably no coincidence that Luke Mably, the skinny English actor playing the crown prince of Denmark, who goes undercover and falls in love with an all-American farm girl, bears a conspicuous resemblance to England's Prince William. With the...","'The Prince and Me'",607,"Movies"
"86","2004-06-19T05:00:00+0000","Italy's crisis deepened Friday as it drew , 1-1, with Sweden to slip to third in Group C with one round of matches to go. Sweden is tied for first place with Denmark, which beat Bulgaria, 2-0, in Braga earlier in the day. . A change of leadership ...","GROUP C ROUNDUP: In crisis, Italy draws again",7086,"Sports"
"87","2004-06-18T05:00:00+0000","Francesco Totti, the Italian who is supposed to lend creative artistry to his nation's soccer, on Thursday was banished from Euro 2004 for three games for gross unsporting conduct. .Italy will cry, again, that authority is against the Azzurri, the...","Euro 2004 : UEFA bans Italy's Totti for spitting at Dane",2211,"Sports"
"88","2004-10-10T05:00:00+0000","Paul Warwick Thompson essay on of Danish designer Arne Jacobsen, who created enduring designs of 20th century; photo (M)","Rising From the Ashes",182,"Magazine"
"89","2004-11-04T05:00:00+0000","SBC Communications Inc., San Antonio, the telephone company, said it would sell its remaining 9.5 percent stake in TDC, Denmark's largest phone company, to pay down some debt from the purchase of AT&T Wireless Services. The stake is worth $757 mil...","COMPANY BRIEFS",152,"Business Day"
"90","2004-02-06T05:00:00+0000","The ultimate &quot;don't try this at home&quot; movie, &quot;Catch That Kid&quot; is a children's film about three pre-teenagers who pull a bank heist. Of course, they have their reasons.  Maddy (Kristen Stewart), the precocious ringleader of the ...","'Catch That Kid'",358,"Movies"
"91","2004-09-08T05:00:00+0000","","Hot nights in Copenhagen",815,"Fashion & Style"
"92","2004-09-08T05:00:00+0000","","Hot nights in Copenhagen",815,"Fashion & Style"
"93","2004-04-13T05:00:00+0000","When Crown Prince Frederik of Denmark marries his Australian sweetheart on May 14, one thing is certain: Among their choicest gifts will be Georg Jensen objects that the Danish silversmith is struggling to complete.. Perhaps Mary Donaldson, who me...","Celebrating 100 years of Georg Jensen's design purity",6003,"Style"
"94","2004-07-09T05:00:00+0000","Filmed mostly in shades of gray, this sleek, desolate fable about the conflict between corporate values and human needs gives the upscale ethos that engulfs its characters a bleak palette all its own. The central  character, Christoffer (Ulrich Th...","An Executive's Hard Choices and the Toll They Take",780,"Movies"
"95","2004-07-15T05:00:00+0000","GEOGRAPHY Location: near Arctic Circle in North Atlantic Ocean. Reykjavík 64°09′N, 21°58′W. Boundaries: Greenland about 190 mi. (300 km) to NW, Norway about 620 mi. (1,000 km) to E, U.K. 500 mi. (800 km) to S. Total area: 39,768 sq. mi. (103,000 s...","Iceland",573,"Travel"
"96","2004-05-16T05:00:00+0000","Donna Marie Walker and Torben Peter Kristian Jenk were married Thursday at the James A. Byrne Federal Courthouse in Philadelphia. Judge Norma L. Shapiro of the Federal District Court in Philadelphia, officiated.     Ms. Walker, 43, is keeping her ...","Donna Walker, Torben Jenk",373,"Style"
"97","2004-10-06T05:00:00+0000","Stolen Goods      The Victoria and Albert Museum in London issued an appeal for help yesterday from the arts and antiques world, a day after nine dark green-brown jade objects, most dating from the 15th to the 19th century, were stolen from its ce...","Arts, Briefly",325,"Arts"
"98","2004-02-19T05:00:00+0000","Foreign Secretary Jack Straw said the five would face questioning under Britains Terrorism Act 2000 upon their return.","U.S. to Release 5 British Citizens Held at Guantánamo Bay",860,"World"
"99","2004-10-15T05:00:00+0000","","Fur is back on the street",827,"Fashion & Style"
"100","2004-02-02T05:00:00+0000","Table of Democratic presidential candidates' schedules","Candidate Schedules",137,"U.S."
"101","2004-07-15T05:00:00+0000","GEOGRAPHY Location: Scandinavian peninsula, northwest Europe. Boundaries: Norway to NE and W, Finland to NE, Gulf of Bothnia to E, Baltic Sea to E and S, Skagerrak channel to SW. Total area: 173,731 sq. mi. (449,964 sq km). Coastline: 2,000 mi. (3...","Sweden",1223,"Travel"
"102","2004-10-13T05:00:00+0000","Finland retained its hold at the top of the world's economies, with Sweden, Denmark, Norway and Iceland also in the top 10, according to the World Economic Forum's annual global competitiveness rankings released today.","Nordic Nations Prevail in Surveys of World's Hot Economies",613,"Business Day"
"103","2004-01-14T05:00:00+0000","France, Germany and Belgium, the strongest supporters of faster European integration, are in fact the leading laggards when it comes to implementing European Union laws, according to the European Commission. .Speaking with uncharacteristic bluntne...","EU criticizes 3 members for failing to adopt laws on integration",4349,"Business Day"
"104","2004-01-11T05:00:00+0000","American soldiers kill two Iraqi police officers and detain a third unidentified man in gun battle under confused circumstances in Kirkuk, where ethnic tensions have been rising between Kurds and local Arabs and Turkmen; Danish troops find dozens ...","U.S. Soldiers Kill 2 Members Of Iraqi Police",592,"World"
"105","2004-02-13T05:00:00+0000","Grace Glueck reviews works by Danish artist Leif Kath at DCA Gallery (M)","Leif Kath -- 'At the Last Moment'",290,"Arts"
"106","2004-02-20T05:00:00+0000","U.S. officials will soon release five of the nine British citizens detained at the prison camp at Guantánamo Bay, Cuba, the British government announced Thursday.. Foreign Secretary Jack Straw said the five would be released ""in the next few wee","U.S. to release 5 Britons at Guantánamo Bay",4103,"Archives"
"107","2004-05-14T05:00:00+0000","The editor of The Daily Mirror tabloid, Piers Morgan, was dismissed today by the newspaper's owner, Trinity Mirror.","British Editor Fired in Uproar Over Fake Iraq Abuse Photos",486,"World"
"108","2004-09-20T05:00:00+0000","Alan Truscott Bridge column on deal played by team from Faroe Islands during European Championships in Malmo, Sweden; diagrams (M)","Faroe Islanders in Sweden Show They Measure Up",304,"Arts"
"109","2004-03-11T05:00:00+0000","Arts Briefing column; author Judy Blume reportedly joins Walt Disney Co and independent producer Jane Starz in deal to transform her novels into films, first of which will be Deenie; Canadian theater and film director Robert Lepage is named winner...","ARTS BRIEFING",1770,"Movies"
"110","2004-01-13T05:00:00+0000","France, Germany and Belgium, the strongest supporters of faster European integration, are in fact the leading laggards when it comes to implementing European Union laws, the European Commission said Monday.. Speaking with uncharacteristic bluntnes...","Commission says France, Germany, and Belgium have failed to adopt laws : A blunt appraisal of EU's laggards",4779,"Archives"
"111","2004-03-21T05:00:00+0000","ON March 20, 1995, the Danish filmmaker Lars von Trier stood up at a conference in Paris on the 100th anniversary of the cinema and tossed handfuls of bright red pamphlets into the audience. ''It seems to me that for the last 10 years film has bee...","Dogme: Still Strong, But Less Dogmatic",1699,"Arts"
"112","2004-10-14T05:00:00+0000","","Scandinavian economies thrive despite high taxes",569,"Business Day"
"113","2004-06-24T05:00:00+0000","Was it the big fix of Euro 2004, or did the Italians merely convince themselves it was their darkest night, and that whatever they did, the Danes and the Swedes would conspire to cheat Italy out of the tournament?. Some Italian players, and alas t...","EURO 2004:Group C / Italy 2, Bulgaria 1: Victory, yet a loss, brings mutterings",6211,"Sports"
"114","2004-03-21T05:00:00+0000","It has now been nine years since the Danish filmmaker Lars von Trier gave birth to Dogme95, and the movement he began is still going strong.","Dogme: Still Strong, but Less Dogmatic",1625,"Movies"
"115","2004-10-10T05:00:00+0000","Anthony Tommasini reviews Bridge Records CD of works by Poul Ruders, played by various performers; photo (S)","Once Upon a Time in the Land of Snow, the Wind Howled Like a Rock Band",357,"Arts"
