"","created_time","snippet","headline","wordcount","section"
"16","2009-12-17T12:30:40+0000","The renewable-energy industry is all geared up, just waiting for leaders to set the world on a course of reducing greenhouse gas emissions.","Leaders, Follow Us",712,"Opinion"
"17","2009-12-17T03:26:28+0000","With time running out, negotiators in Copenhagen need to produce, at the very least, an interim political framework for a global agreement.","Two Days and Counting",518,"Opinion"
"18","2009-12-16T09:03:26+0000","The Group of 77, a group of poor and emerging nations, has raised repeated objections to what its members see as the economic and environmental tyranny of the industrial world.","Poor and Emerging States Stall Climate Negotiations",1143,"Science"
"19","2009-12-16T02:05:44+0000","The top United Nations climate official said the many disputes at the climate conference reflected the challenge of finding common ground among 193 countries.","In Copenhagen, ‘To Be Elaborated’ Is a Stalemate",811,"Science"
"20","2009-12-15T23:20:58+0000","Negotiators were closing in on a sweeping deal that would compensate countries for preserving forests and other natural landscapes.","Climate Talks Near Deal to Save Forests",1238,"Science"
"21","2009-12-15T03:47:40+0000","Outside the United Nations conference in Copenhagen, thousands of participants faced long waits in freezing weather to pick up their credentials.","Left Out in the Cold at the Climate Talks",761,"Science"
"22","2009-12-14T23:50:33+0000","The United States is ready to take the steps necessary to achieve a comprehensive and operational new agreement on climate change.","The U.S. Is on Board",747,"Opinion"
"23","2009-12-14T21:05:48+0000","China and the United States were at a stalemate at the climate change conference over how compliance with any treaty could be monitored and verified.","China and U.S. Hit Strident Impasse at Climate Talks",1128,"Science"
"24","2009-12-14T23:03:53+0000","An economist suggests imposing a tax linked to the earth’s future warming.","Trusting Nature as the Climate Referee",996,"Science"
"25","2009-12-14T12:00:47+0000","Australian prime minister Kevin Rudd is expected to play a key, behind-the-scenes role at the climate talks.","Australia’s Rudd Looks for Success in Copenhagen",816,"Science"
"26","2009-12-14T04:36:38+0000","The energy secretary, Steven Chu, was also expected to announce that he would hold a first-ever “clean energy” meeting at the level of minister or cabinet secretary next year.","U.S. Offers $85 Million to Promote Efficiency",310,"Science"
"27","2009-12-13T15:02:35+0000","Scattered protests continued on Sunday, but climate activists in Copenhagen were largely quiet after a day of mass demonstrations resulted in nearly 1,000 arrests.","Protesters Mostly Quiet After Day of Action",884,"Science"
"28","2009-12-13T16:01:52+0000","The meeting unfolded as expected: with much posturing, minor progress and moments of drama.","At Climate Talks, a Week of Posturing",1031,"Business Day"
"29","2009-12-13T00:39:52+0000","When Mayor Michael R. Bloomberg travels to Copenhagen to address the international conference on climate change, he will do so on his private jet, producing 21.6 tons of carbon dioxide.","Bloomberg the Bigfoot (in Carbon)",819,"New York"
"30","2009-12-12T15:59:52+0000","Demonstrators urged world leaders to resolve the vast differences that still make a climate agreement elusive.","Thousands March in Copenhagen, Calling for Action",848,"Science"
"31","2009-11-25T17:14:41+0000","President Barack Obama plans to deliver a speech at next months climate meeting in Copenhagen. The White House also revealed rough emissions targets for the United States on Wednesday.","Obama to Visit Denmark With CO2 Targets",264,"Business Day"
"32","2009-12-10T22:20:27+0000","Australian farmers are skeptical about global warming, and other news related to the climate conference in Copenhagen.","On Our Radar: Copenhagen",29,"Business Day"
"33","2009-12-11T09:49:22+0000","The offer of about $3 billion is an attempt to help the chances of reaching a deal at climate talks.","Europe Pledges Billions in Climate Funding",1145,"Science"
"34","2009-12-11T03:38:15+0000","From a truck-size piece of globe art adorned with mirrors, to a 50-foot canvas sphere projected each night at City Hall Square, every block of Copenhagen seems embroidered with a green global consciousness.","Global and Local Concerns Meet in ‘Hopenhagen’",855,"Science"
"35","2009-12-10T13:20:55+0000","Politicians cannot change climate change science. They will have to change the politics.","A Fair, Ambitious and Binding Deal",773,"Opinion"
"36","2009-12-10T13:01:10+0000","The impact of climate change will be felt most strongly by those least equipped to deal with it.","Bracing for the Flood",764,"Opinion"
"37","2009-12-09T23:59:58+0000","The European Union is still figuring out its game plan for the United Nations climate summit meeting that began on Monday.","E.U. Leaders Play Catch-Up on Climate Strategy",828,"World"
"38","2009-12-09T12:40:45+0000","The restoration of China's Loess Plateau is a success story worth noting in Copenhagen.","Lessons of the Loess",698,"Opinion"
"39","2009-12-09T12:20:47+0000","The gap between the urgency of climate change and what we are prepared to do keeps widening.","We Have a Real Emergency",765,"Opinion"
"40","2009-12-09T03:11:23+0000","The trip will give the mayor an opportunity to spotlight New York City’s environmental record at the United Nations climate conference.","Bloomberg and Aides Going to Copenhagen",486,"New York"
"41","2009-12-08T22:04:53+0000","It is one of the grim paradoxes of climate change that nations on the front line of global warming are among those with the least political clout at the United Nations conference in Copenhagen.","Smaller Nations Weigh Power of the Walkout",1163,"World"
"42","2009-12-08T15:08:39+0000","A two-day trade fair on sustainable living is one of many events on the fringes of the United Nations summit meeting on climate change in Copenhagen.","Trade Fair Offers Ideas to Combat Climate Change",719,"Business Day"
"43","2009-12-07T23:27:34+0000","An animated journey through the Earth’s climate history, and other news pertaining to the Copenhagen climate conference.","On Our Radar: Copenhagen",37,"Business Day"
"44","2009-12-07T10:53:28+0000","Connie Hedegaard of Denmark calls on wealthy nations to come up with “money you can count on in the long term.”","Rich Countries Urged to Provide Financing for Poor Ones at Climate Talks",324,"Business Day"
"45","2009-12-07T15:20:53+0000","The Copenhagen conference should recognize the role of protected areas as tools for permanent carbon storage.","Act Naturally",632,"Opinion"
"46","2009-12-07T02:00:11+0000","In a bid to introduce wind power into the cityscape, Dong Energy plans to sell a device that is only 30 feet high and produces enough energy for a family of four.","Copenhagen Takes to a New Breed of Mini-Windmill",873,"Business Day"
"47","2009-11-23T16:17:38+0000","In an essay submitted to Green Inc., Denmark’s ambassador to the United States argues that specific and binding climate and financial commitments can still come out of the Copenhagen meeting.","Danish Ambassador: ‘We Will Seal the Deal in Copenhagen’",766,"Business Day"
"48","2009-12-07T05:11:41+0000","Requests for access to the climate change conference in Copenhagen have exceeded the venue’s capacity by thousands.","Bella Center Bulges as Climate Talks Open",353,"Business Day"
"49","2009-12-06T16:04:24+0000","An elaborate holding facility with three dozen steel cages has been created to accommodate more than 350 potential troublemakers during a U.N. climate conference Monday.","Copenhagen Talks Tough on Climate Protest Plans",961,"Science"
"50","2009-12-07T03:45:12+0000","Without a high price for carbon emissions, most economists say, there are few prospects for the many investments needed to shift to a more sustainable energy base.","Emission Trading Programs Struggle to Find Traction",1430,"Business Day"
"51","2009-12-07T03:11:06+0000","Canada has the largest crude oil deposits in the world after Saudi Arabia, a bounty that makes it enemies as well as friends.","Tortured Legacy: Canada's Oil-Sands Bounty",1561,"Business Day"
"52","2009-12-07T02:30:40+0000","The furor over researchers’ stolen e-mail shows that doubt about human-driven climate change persists even as scientists thought that battle had been won.","In Face of Skeptics, Experts Affirm Climate Peril",1548,"Science"
"53","2009-12-05T20:31:43+0000","Divisions that will make an agreement difficult include rich versus poor nations, carbon taxers versus carbon traders, and areas of Europe versus others.","Negotiators at Climate Talks Face Deep Set of Fault Lines",1213,"Week in Review"
"54","2009-12-05T03:46:25+0000","The White House said the president felt he could have a bigger impact at the end of the Copenhagen meeting.","Obama Shifts His Visit to Last Day of Climate Conference",497,"Science"
"55","2009-12-04T20:16:21+0000","Mr. Gore’s spokeswoman cited “breaking issues around the treaty talks” as the reason for the cancellation; Mr. Gore still plans to attend the United Nations climate summit that begins next week.","Gore Cancels Copenhagen Book Event",310,"Business Day"
"56","2009-12-03T18:04:06+0000","India plans to cut carbon intensity, and other energy and environment news from around the Web.","On Our Radar…",48,"Business Day"
"57","2009-12-02T20:53:50+0000","Coal and oil in China, electric cars in Denmark and more.","On Our Radar…",39,"Business Day"
"58","2009-12-01T16:41:41+0000","About half of the commuters in Copenhagen use bikes to get to work, according to a Danish diplomat.","Danes Showcase Cycling Culture Ahead of Copenhagen Summit",260,"Business Day"
"59","2009-12-02T00:00:11+0000","Days before the start of the U.N. conference on climate change, the European Union has largely been sidelined by China and the United States.","Europe Bypassed on Climate Summit",1262,"Science"
"60","2009-11-30T20:05:28+0000","Carbon dioxide as a commodity, a dispute over carbon credits for Russia and more.","On Our Radar …",49,"Business Day"
"61","2009-11-16T18:47:50+0000","Climate+, a program that has advised hundreds of business owners on cutting both emissions and costs, is one of many small projects in a plan to make the Danish capital carbon neutral by 2025.","Serving Denmark With a Greener Menu",898,"Business Day"
"62","2009-11-29T01:15:12+0000","Four writers report on the climate changes they’ve experienced close to home.","Before the Climate Conference, a Weather Report",133,"Opinion"
"63","2009-11-25T16:28:46+0000","President Obama will offer to reduce greenhouse gas emissions “in the range of” 17 percent below 2005 levels by 2020, White House officials said.","Obama to Go to Copenhagen With Emissions Target",1312,"U.S."
"64","2009-11-24T11:27:53+0000","The White House is acknowledging that getting a binding agreement for cutting greenhouse gases at the Copenhagen Summit is very unlikely.","U.S. Downplays Climate Change Talks",0,"World"
"65","2009-11-23T19:21:11+0000","The environment commissioner called on the European Union to pledge to cut emissions by 30 percent from 1990 levels to demonstrate leadership ahead of a landmark meeting in Copenhagen.","E.U. Official Says Europe Should Pledge Steeper Cuts in Emissions",390,"Business Day"
"66","2009-11-21T17:40:36+0000","The profile that has emerged of David Headley, a U.S. citizen accused of plotting revenge against a Danish newspaper, suggests a man pulled between two cultures.","A Terror Suspect With Feet in East and West",1702,"U.S."
"67","2009-11-19T01:10:05+0000","Companies involved in clean technology say their growth depends more on subsidies and tax breaks from national governments than on international agreements.","Companies Call Government Incentives the Key to Green",1252,"Business Day"
"68","2009-11-15T16:35:28+0000","Reaching a climate change solution in the face of powerful opposing forces — from consumers to corporations — will ultimately be a matter of political will.","Sheer Political Will Is Needed for Climate Fix",1011,"Business Day"
"69","2009-11-12T01:48:12+0000","The difficulties reflect the tortuous path Denmark has taken in dealing with its immigrants, most of whom are Muslim.","Push to Build Mosques Is Met With Resistance",1069,"World"
"70","2009-10-28T00:50:56+0000","Two men were charged in what officials said was a plot to attack employees of a Danish newspaper that in 2005 published cartoons of the Prophet Muhammad.","2 in Chicago Held in Plot to Attack in Denmark",627,"U.S."
"71","2009-10-30T19:51:49+0000","The march of climate change up the global agenda has prompted an often poignant conversation between the generations.","Bridging the Generation Gap on Climate",733,"Science"
"72","2009-10-20T13:03:28+0000","At a meeting on climate change in Copenhagen in December, officials now expect only incremental progress.","As Time Runs Short for Global Climate Treaty, Nations May Settle for Interim Steps",1030,"Science"
"73","2009-10-09T19:11:22+0000","In Copenhagen, abandoned butcheries and processing plants are being leased to art spaces, designers and cafes.","Danes’ Meatpacking District",523,"Travel"
"74","2009-09-30T00:17:54+0000","A tiny island just completed a 10-year experiment to see whether it could become energy self-sufficient, and its residents say they have met the goal.","From Turbines and Straw, Danish Self-Sufficiency",1057,"World"
"75","2009-10-01T12:21:03+0000","After years of work and days of frantic, last-minute lobbying, the four cities hoping to host the 2016 Olympics are nearing the finish line.","The Four Candidates Make Their Final Olympic Push",855,"Sports"
"76","2009-10-01T03:24:57+0000","President Obama's trip to Denmark to lobby for Chicago's Olympic bid for the 2016 Games will last only a few hours, yet the opposition wants to complain.","Wonderful Copenhagen",821,"Opinion"
"77","2009-09-19T16:02:44+0000","Denmark’s minister of climate and energy will host United Nations-sponsored global climate treaty negotiations in December.","Danish Conservative Prepares for Climate Debate",1177,"World"
"78","2009-09-29T01:48:38+0000","The president will fly to Copenhagen to lobby the International Olympic Committee to choose Chicago as the site of the 2016 Summer Games, but doing so poses political hazards for him.","In Pitch for Games, a Gamble for Obama",1091,"U.S."
"79","2009-09-23T03:33:16+0000","The United States and China must lead the way to an effective global response to the clear global threat of climate change.","Mr. Obama and Mr. Hu on Warming",538,"Opinion"
"80","2009-09-20T18:29:15+0000","As they prepare for a climate meeting, the last thing many stakeholders in the international community want to hear about is American reluctance.","U.S. Reluctance on Climate Change Persists",1035,"Business Day"
"81","2009-09-19T16:21:14+0000","As nations gather for a major summit meeting on climate change, none want to take the lead in fighting for significant international targets.","No Climate Change Leader as Nations Meet",1157,"Science"
"82","2009-09-17T12:20:48+0000","The world needs a fair, effective and ambitious deal in Copenhagen.","The Ice Is Melting",865,"Opinion"
"83","2009-09-05T16:24:13+0000","Lego has rebuilt itself, but its new Hollywood-themed products are a far cry from the purely imagination-oriented play that drove the company for years.","Turning to Tie-Ins, Lego Thinks Beyond the Brick",2740,"Business Day"
"84","2009-08-14T18:36:42+0000","Refugees who were removed from a Copenhagen church on Thursday violated Danish law, according to the National Police.","Raid in Denmark to Dislodge Iraqi Refugees Leads to Protests and Hunger Strike",596,"World"
"85","2009-08-12T22:38:01+0000","A publisher has decided not to print the 12 cartoons that upset Muslims worldwide in 2006 -- in a book about the controversy.","Yale Press Bans Images of Muhammad in New Book",1102,"Books"
"86","2009-06-22T01:01:20+0000","The largely frozen country has ushered in a new era of self-governance, paving the way for independence from Denmark.","Fondly, Greenland Loosens Danish Rule",956,"World"
"87","2009-06-29T17:30:29+0000","The first patient with a case of swine flu resistant to the antiviral drug Tamiflu has been found in Denmark, according to Danish health officials.","Drug-Resistant Flu Strain Turns Up in Denmark but Doesn’t Last Long",257,"Health"
"88","2009-12-23T14:30:38+0000","It is crucial that the center of gravity of decision-making on how we respond to climate change moves toward the sub-national level. This will reinvigorate national leaders.","Copenhagen Climate Talks",969,"Opinion"
"89","2009-12-21T23:44:47+0000","To the Editor:.","Assessing the Outcome of the Climate Talks",530,"Opinion"
"90","2009-12-15T14:40:51+0000","Now that the Iranian government has taken a clear stand - in effect ignoring the international community and all agreements - it's time for a resolution on the nuclear question.","Iran's Motives",297,"Opinion"
"91","2009-12-14T12:10:36+0000","It was good to see Todd Stern, America's chief negotiator on climate change, state the U.S. position at the Copenhagen.","The Double Standard at Copenhagen",192,"Opinion"
"92","2009-12-10T13:20:56+0000","As a student currently studying in China, the need for bold, decisive action on climate change at this year's negotiations in Copenhagen is clearer than ever.","Looking to Obama",210,"Opinion"
"93","2009-12-08T04:29:49+0000","To the Editor:.","At the Copenhagen Climate Talks",794,"Opinion"
"94","2009-07-12T20:44:40+0000","To save the environment we will need unprecedented action - and a lot of luck.","Getting Serious About Climate Change",715,"Opinion"
"95","2009-01-08T20:52:31+0000","“Just Another Love Story” administers a stinging slap in the face to the popular notion of Denmark as one of the happiest places on earth.","Something Forgotten in an Eerie Denmark",745,"Movies"
"96","2009-09-19T01:02:33+0000","The Shakespeare Theater of New Jersey presents a stunning “Hamlet” in Madison, with a splendid Gareth Saxe in the tragic title role.","Fiery Passions in a Chilly Denmark",459,"New York"
"97","2009-11-04T22:36:55+0000","The current Broadway production of “Hamlet” no longer needs to concern itself with borrowers or lenders — the play has fully recouped its costs, its publicists said on Wednesday. In a news release, press representatives for “Hamlet,” which began p...","Not All Is Rotten in Denmark: ‘hamlet’ Recoups",164,"Theater"
"98","2009-09-15T22:02:59+0000","A YouTube video shows a beautiful young Danish mother, searching for her infant's ""baby daddy."".","Danish Video Stirs Outrage",190,"Blogs"
"99","2009-09-15T22:02:59+0000","A YouTube video shows a beautiful young Danish mother, searching for her infant’s “baby daddy.”","Danish Video Stirs Outrage",195,"Travel"
"100","2009-11-09T17:07:07+0000","On Monday, Coach Bob Bradley named a roster of 22 players who will travel to Europe for matches against Slovakia (Nov. 14 in Bratislava) and Denmark (Nov. 18 in Aarhus).","U.S. Roster for Slovakia and Denmark",355,"Sports"
"101","2009-11-16T05:00:00+0000","Climate+, a program that has advised hundreds of business owners on cutting both emissions and costs, is one of many small projects in a plan to make the Danish capital carbon neutral by 2025.","Serving Denmark With a Greener Menu",891,"Business Day"
"102","2009-12-02T10:32:40+0000","A joint effort by the biggest Danish power company and a Silicon Valley start-up to wire Denmark with charging poles for electric cars, as well as service stations that can change out batteries in minutes, is being met with skepticism.","In Denmark, Ambitious Plan for Electric Cars",1155,"Business Day"
"103","2009-01-02T05:00:00+0000","","Man arrested for mall shooting in Denmark",50,"World"
"104","2009-12-29T20:09:54+0000","Protesters say Danish police used unnecessarily heavy-handed tactics during two weeks of demonstrations earlier this month. The police say they successfully kept the peace.","Climate Talks, Protests and Danish Police",611,"Business Day"
"105","2009-11-04T16:23:30+0000","“Hamlet,” which began previews at the Broadhurst Theater on Sept. 12 and opened on Oct. 6, earned back its initial Broadway capitalization of $2.5 million as of the week ending Nov. 1.","Not All Is Rotten in Denmark: ‘Hamlet’ Recoups",157,"Arts"
"106","2009-05-07T18:25:22+0000","Kenneth Branagh will play the title role in “Wallander,” a series of three 90-minute dramas that will run on PBS, beginning Sunday, as part of “Masterpiece Mystery!”","A Swedish Cop, Not a Danish Prince, but Still Melancholy",965,"Arts"
"107","2009-11-18T22:13:08+0000","Rating the performance of American players in Wednesday’s friendly international match at Denmark.","Player Ratings: Denmark 3, U.S. 1",953,"Sports"
"108","2009-01-15T19:00:57+0000","Marcus Tracy, the Wake Forest forward who was recently awarded the Hermann Trophy as college soccer’s top player, signed for Aalborg in the Danish Superliga.","Wake Star Signs for Danish Club Aalborg",395,"Sports"
"109","2009-03-04T05:00:00+0000","","U.S. women beat Denmark 2-0",260,"Sports"
"110","2009-11-06T16:29:48+0000","Records show that Najibullah Zazi, who is charged with planning to carry out terrorist attacks in the United States, got only six tickets as a cart vendor in New York City, a low tally.","Danish and Decaf but Nothing Deadly at This Coffee Cart",365,"New York"
"111","2009-03-29T21:49:47+0000","Nikolaj Hübbe is bringing home what he has learned abroad as ballet master of the Royal Danish Ballet in Copenhagen.","D for Denmark, Renewing Its Ties With the Balanchine Tradition",1043,"Arts"
"112","2009-03-11T02:36:18+0000","Mr. Flindt was a dancer, choreographer and company director who both preserved his country’s ballet heritage and staged controversial new productions.","Flemming Flindt, Danish Dancer and Choreographer, Dies at 72",546,"Arts"
"113","2009-03-16T21:12:30+0000","The Ny Carlsberg Glyptotek, an art museum in Copenhagen, has so far refused to return looted Etruscan and Greco-Roman objects to Italy.","Danish Museum Resists Return of Disputed Artifacts",915,"Arts"
"114","2009-12-17T16:33:45+0000","A Danish design school is mounting the argument that, as it relates to reducing the environmental impact of consumption, design is key.","Danish Students Say Design Drives Sustainable Behavior",329,"Business Day"
"115","2009-07-01T16:52:44+0000","The dishes at this entirely organic restaurant are vegetable-loaded, simple and tasty.","Restaurant Review: BioMio, Copenhagen",407,"Travel"
"116","2009-11-14T14:45:49+0000","The Chicago Fire may play their last game of the season Saturday night and Chris Rolfe may play his last game for the Fire.","Chicago’s Rolfe Has One Eye on Seattle and One on Denmark",796,"Sports"
"117","2009-09-16T13:40:55+0000","The exhibition, which is planned to open in fall 2010, will include the world premiere of 30 acrylic paintings from Mr. Dylan’s “Brazil Series,” as well as paintings from his “Drawn Blank” series that were previously shown in Britain and Germany.","Simple Twist of Paint: Bob Dylan Artwork Exhibition Planned in Denmark",188,"Arts"
"118","2009-12-14T19:02:22+0000","New York City Mayor Michael Bloomberg paid a visit to the world’s largest offshore wind farm. He liked what he saw.","Bloomberg Eyes Danish Offshore Wind Farm and Sees New York’s Future",678,"Business Day"
"119","2009-12-12T19:17:20+0000","It will be hard for President Obama to unite the world in Copenhagen this week when he can’t unite the Senate.","Senate Poses Obstacles to Obama’s Climate Pledge ",1134,"Week in Review"
"120","2009-10-05T21:44:17+0000","To the Editor:.","Obama and Chicago’s Losing Bid for the Olympics",316,"Opinion"
"121","2009-09-24T10:38:57+0000","The group of nine North Koreans entered the Danish Embassy in Hanoi seeking polical asylum and eventual transit to Seoul.","Nine North Koreans Escape to Vietnam",435,"World"
"122","2009-09-16T13:40:55+0000","The exhibition, which is planned to open in fall 2010, will include the world premiere of 30 acrylic paintings from Mr. Dylan's ""Brazil Series,"" as well as paintings from his ""Drawn Blank"" series that were previously shown in Britain and Germany.","Bob Dylan Art Exhibition Planned",188,"Blogs"
"123","2009-05-25T00:05:26+0000","With climate talks in Copenhagen looming in six months, the president’s challenge of overhauling energy appears even greater than health care.","Testing the Resolve of Obama on Energy",827,"U.S."
"124","2009-05-14T16:49:26+0000","Funky cafes and enviable lofts populate the shores of Christianshavn’s picturesque canals, making the area a magnet for artist types and trendsetters.","Copenhagen’s Bohemian Soul",480,"Travel"
"125","2009-05-01T15:37:19+0000","From Paris to Rome, a growing number of hotels are offering guests the use of bikes for a small fee or no cost.","Europe on Two Borrowed Wheels",1056,"Travel"
"126","2009-04-21T21:01:01+0000","Hotels, restaurants, shopping and nightlife for every budget.","Save or Surge: Copenhagen",1068,"Travel"
"127","2009-05-15T04:28:28+0000","An article last Sunday about the new PBS series “Wallander” misidentified the television series in which its star, Kenneth Branagh, first held a regularly recurring role. It was “Fortunes of War,” not “Wallander.”.","Correction: A Swedish Cop, Not a Danish Prince, but Still Melancholy",33,"Arts"
"128","2009-03-23T19:12:57+0000","The United States has thrown its support behind the Danish prime minister as the new secretary general of NATO, but must now try to get Turkey to agree, senior officials said.","U.S. Backs Dane for NATO Post Amid Turkey’s Objections",419,"World"
"129","2009-04-06T05:18:30+0000","Ms. Evdokimova was an internationally known ballerina who stood out for the delicacy and eloquent purity of her dancing and stage presence.","Eva Evdokimova, Ballerina, Dies at 60",701,"Arts"
"130","2009-03-13T00:06:52+0000","Mr. Flindt was a Danish dancer, choreographer and company director who both preserved his country’s ballet heritage and staged controversial new productions.","Flemming Flindt, Dancer, Dies at 72",556,"Arts"
"131","2009-08-12T13:40:15+0000","Crematoriums in Denmark want to recycle their ""waste heat"" by distributing it into local heating systems. The Danish Council of Ethics didn't have a problem with the idea, as the Economist reports, but it did advise that ""burning granny especially...","Reduce, Reuse, Recycle, Cremate",48,"Blogs"
"132","2009-08-24T13:31:32+0000","With the exception of the occasional role play, most sophisticated grown-ups have left their school uniforms behind. But not Piet Breinholm, a former drummer for the Berlin-based trio 18 Dye, who has transformed the once-ubiquitous leather school ...","Bag Man | Piet Breinholm",144,"T Magazine"
"133","2009-03-10T23:36:18+0000","The candidate who has been seen as the favorite, Prime Minister Anders Fogh Rasmussen of Denmark, may not have sufficient support among the alliance’s 26 members.","U.S. Undecided About Its Vote for NATO Top Job",265,"World"
"134","2009-08-11T13:12:19+0000","Danske Bank, Denmark’s biggest financial group, posted a steeper-than-forecast drop in second-quarter pretax profit, hit particularly by loan write-offs in the Baltic region and Ireland.","Danske Bank Reports Profit Decline on Write-Offs",86,"Business Day"
"135","2009-01-12T07:40:11+0000","Ms. Christensen was a distinguished Danish poet whose work was a cornerstone of modern Scandinavian poetry.","Inger Christensen, Scandinavian Poet, Is Dead at 73",910,"Books"
"136","2009-04-18T01:42:59+0000","The Nordic Junior Team Championship for players under 26 was held last weekend in Reykjavik, Iceland.","Two Very Different Contracts From One Match-Altering Deal",564,"Crosswords & Games"
"137","2009-08-11T13:12:19+0000","Danske Bank, Denmark's biggest financial group, posted a steeper-than-forecast drop in second-quarter pretax profit, hit particularly by loan write-offs in the Baltic region and Ireland.","Danske Bank Reports Profit Decline on Write-Offs",89,"Blogs"
"138","2009-11-24T21:09:36+0000","Think you pay a lot of taxes in the United States? Try moving to Denmark.","Tax Burdens, Around the World",125,"Business Day"
"139","2009-02-26T23:33:24+0000","An acclaimed novel from Denmark about a dysfunctional family.","Comedy of Blunders",604,"Books"
"140","2009-12-06T14:54:29+0000","Significant challenges remain before the wind-energy industry can achieve its potential, and chief among these is cost.","Trimming the Costs of Wind Power",941,"Business Day"
"141","2009-12-10T13:45:35+0000","Despite efforts by organizers to green the conference by relying on items like bicycles and tap water, the Danish government has estimated the conference will generate about 40,000 tonnes of carbon dioxide equivalent.","Tallying Copenhagen’s Carbon Footprint",336,"Business Day"
"142","2009-12-06T05:00:00+0000","Significant challenges remain before the wind-energy industry can achieve its potential, and chief among these is cost.","Trimming the Costs of Wind Power",923,"Business Day"
"143","2009-08-24T13:31:32+0000","With the exception of the occasional role play, most sophisticated grown-ups have left their school uniforms behind. But not Piet Breinholm.","Men's Fashion: Piet Breinholm, Bag Man",141,"Blogs"
"144","2009-09-30T02:30:06+0000","Security is tight as Kurt Westergaard, the Danish caricaturist who drew a controversial cartoon of the Prophet Muhammad, visits Manhattan, Princeton and Yale.","Artist Who Set Off Muslim Fury Visits City",589,"New York"
"145","2009-10-02T12:16:07+0000","Will President Obama return to Denmark for the climate change meetings?","Copenhagen Trip in December?",224,"U.S."
"146","2009-10-02T12:16:07+0000","Will President Obama return to Denmark for the climate change meetings?.","Copenhagen Trip in December?",215,"Blogs"
"147","2009-04-15T22:30:12+0000","To start today here is a declarer-play problem: If you were South in seven diamonds, what would be your plan after West leads the heart six?","At Grand-Slam Level, a Choice of Trump Suits",457,"Crosswords & Games"
"148","2009-01-12T02:09:42+0000","","Golden Globes Dispatch: Best Foreign-Language Film",39,"Arts"
"149","2009-02-06T02:02:01+0000","A Danish study found “no convincing association” with the cancer, though researchers said they would continue to follow their subjects to see if risk increased with age.","Fertility Drugs and Ovarian Cancer Not Linked, Study Says",760,"Health"
"150","2009-02-07T22:09:28+0000","The 10th berth at the 2010 Games goes to Germany. Two more to be awarded.","European Puck: Germany to the 2010 Olympics",294,"Sports"
"151","2009-07-21T19:04:14+0000","Readers respond to “Lowered Expectations.”","Not Rotten",1155,"Opinion"
"152","2009-03-10T05:00:00+0000","","U.S. still considering who to support for NATO post",786,"World"
"153","2009-07-21T19:04:14+0000","Readers respond to ""Lowered Expectations."".","Not Rotten",1180,"Blogs"
