"","created_time","snippet","headline","wordcount","section"
"82","2005-07-13T05:00:00+0000","PATRON--Irving. Age 92. Of Boca Raton, FL, and Floral Park, NY. Died July 7 at his home in Florida after a long illness. Beloved husband of Maureen. Father of Glenn, Lisa and Eugene. In his early 20's, Irving played minor league baseball for the N...","Paid Notice: Deaths   PATRON, IRVING",126,"Archives"
"83","2005-07-14T05:00:00+0000","PATRON--Irving. Age 92. Of Boca Raton, FL, and Floral Park, NY. Died July 7 at his home in Florida after a long illness. Beloved husband of Maureen. Father of Glenn, Lisa and Eugene. In his early 20's, Irving played minor league baseball for the N...","Paid Notice: Deaths   PATRON, IRVING",126,"Archives"
"84","2005-08-07T05:00:00+0000","Amanda Leigh Paisner, the daughter of Elizabeth L. Stern of Edwards, Colo., and Ronald I. Paisner of Stamford, Conn., is to be married in Edwards this afternoon to Jon Andrew Burdette, the son of Susan W. Burdette of Quinton, Va., and Gary W. Burd...","Amanda Paisner and Jon Burdette",157,"Style"
"85","2005-12-15T05:00:00+0000","Bluetooth wireless technology will be in more than 140 million cellphones by the end of this year, according to IMS, a market research firm. And the leading Bluetooth accessory is the headset, with 32 million expected to be shipped this year.     ...","It's No Longer Enough to Be Wireless. The Cellphone Elite Have Designer Headgear.",187,"Business Day"
"86","2005-05-03T05:00:00+0000","","Shop Watch: A fashion edge in the arty West Village",272,"Fashion & Style"
"87","2005-07-12T05:00:00+0000","PATRON--Irving. Age 92. Of Boca Raton, FL, and Floral Park, NY. Died July 7 at his home in Florida after a long illness. Beloved husband of Maureen. Father of Glenn, Lisa and Eugene. In his early 20's, Irving played minor league baseball for the N...","Paid Notice: Deaths   PATRON, IRVING",126,"Archives"
"88","2005-07-11T05:00:00+0000","PATRON--Irving. Age 92. Of Boca Raton, FL, and Floral Park, NY. Died July 7 at his home in Florida after a long illness. Beloved husband of Maureen. Father of Glenn, Lisa and Eugene. In his early 20's, Irving played minor league baseball for the N...","Paid Notice: Deaths   PATRON, IRVING",126,"Archives"
"89","2005-02-21T05:00:00+0000","Leaders of Germany's conservative opposition party claim narrow victory in closely watched regional election in northern state of Schleswig-Holstein, which has long been controlled by Chancellor Gerhard Schroder's Social Democrats; conservatives f...","Conservatives Claim to Carry German State In Close Vote",639,"World"
"90","2005-03-27T05:00:00+0000","Leisure Time Bowl, located in Port Authority Bus Terminal, embarks on renovation and expansion that will include two restaurants, meeting area and other amenities; photo (M)","Nothing Like Some Seared Tuna to Celebrate That Strike",475,"New York"
"91","2005-05-17T05:00:00+0000","","Minister signs regulation to suspend Alitalia strike",476,"Travel"
"92","2005-11-30T05:00:00+0000","The bid for Denmark's dominant telephone company, TDC, could set a new benchmark for leveraged buyouts in Europe.","Group of Private Equity Firms Launches $12 Billion Bid for TDC",443,"Business Day"
"93","2005-04-26T05:00:00+0000","Good news for cellphone users: a new study published in the April issue of the journal Neurology shows no connection between cellphone use and the risk of developing a brain tumor.    A Danish survey of 427 people with brain tumors and 822 with no...","Disconnecting Phones and Tumors",271,"Health"
"94","2005-06-09T05:00:00+0000","","Britain to extradite Paris bombing suspect",671,"World"
"95","2005-09-13T05:00:00+0000","","Skype is 2nd jackpot for Scandinavian duo",732,"Business Day"
"96","2005-11-28T05:00:00+0000","","Raid in Bosnia finds proof of Islamist network",966,"World"
"97","2005-11-18T05:00:00+0000","Canada's Supreme Court unanimously rejected an attempt by the Lego Group to use the design of its plastic toy bricks as a trademark. The decision yesterday was the latest development in several countries between Lego, based in Billund, Denmark, an...","World Business Briefing | Americas: Canada: Lego Loses Trademark Bid",229,"Business Day"
"98","2005-03-09T05:00:00+0000","Arts, Briefly column; Diana the Princess, new show created by Danish choreographer Peter Schaufuss and based on life of late Princess Diana, opens in Manchester, Eng; photo (M)","Arts, Briefly; The Royal Show",339,"Theater"
"99","2005-02-16T05:00:00+0000","","Showcasing theater's modern grandeur",774,"Arts"
"100","2005-09-13T05:00:00+0000","","After Years as Outsiders, Swedish Entrepreneurs Cash In",670,"Business Day"
"101","2005-08-20T05:00:00+0000","Arts, Briefly column; Courtney Love, appearing in Los Angeles Superior Court, admits using drugs in violation of her probation and is ordered into 28-day rehab program; photo (S)","Arts, Briefly",758,"Arts"
"102","2005-03-10T05:00:00+0000","","Singapore ranks first for tech readiness",359,"Technology"
"103","2005-09-18T05:00:00+0000","Cheerleading is, in the popular imagination, the soft, sweet stuff of fall afternoons -- the bright colors and big smiles, the irony-free heartland enthusiasm, the sideshow aspect of exhorting players and crowds by way of pompoms and short skirts....","Sideline Acrobats",271,"Magazine"
"104","2005-11-11T05:00:00+0000","Bellona (After Samuel R. Delany)  Murray Guy  453 West 17th Street, Chelsea  Through Dec. 3       Ann Lislegaard's moody, trippy and visually and philosophically seductive video animation ''Bellona (After Samuel R. Delany)'' was shown in the Danis...","Art in Review; Ann Lislegaard",307,"Arts"
"105","2005-03-24T05:00:00+0000","","Swedes are soft on terrorism, Russians say",336,"World"
"106","2005-03-13T05:00:00+0000","Twain as Literary Critic      Mark Twain owned more than 4,000 books, and they have been assembled by the Mark Twain House and Museum at 351 Farmington Avenue in Hartford for an exhibition called ''Marks on Paper: Mark Twain's Personal Library.'' ...","THE GUIDE",537,"New York"
"107","2005-11-24T05:00:00+0000","","People: Oprah Winfrey, Angelina Jolie, Princess Diana",539,"Arts"
"108","2005-11-24T05:00:00+0000","","Briefly: EU taking closer look at CIA detention charge",509,"World"
"109","2005-12-28T05:00:00+0000","By its own admission, Russia's electricity monopoly is the world's largest corporate producer of greenhouse gases, accounting -- by itself -- for nearly as much carbon dioxide as is emitted by Britain.      From smokestacks across Russia's 11 time...","In Russia, Pollution Is Good for Business",1785,"Business Day"
"110","2005-09-22T05:00:00+0000","Snapping Lego bricks together has been a childhood ritual for 50 years, but now Legos have found a way to click into the technological world -- and back again. The Lego Group, based in Denmark, recently opened an online Lego Factory (legofactory.c...","Build Your Own Lego Masterpiece, Virtual Brick by Virtual Brick",183,"Business Day"
"111","2005-02-26T05:00:00+0000","Foreign embassies built in Berlin since capital moved there from Bonn boast some of best contemporary architecture that Berlin can offer; standouts are complex comprising embassies of Norway, Sweden, Finland, Denmark and Iceland and Rem Koolhaas's...","Embassies Importing Bold Designs to Berlin",1448,"Arts"
"112","2005-05-06T05:00:00+0000","Stephen Holden reviews movie Brothers, directed by Susanne Bier and starring Connie Nielsen, Ulrich Thomsen and Nikolaj Lie Kaas (M)","Wartime's Collateral Damage",766,"Arts"
"113","2005-05-06T05:00:00+0000","","U.S. to ask for more data from airline passengers",378,"Travel"
"114","2005-09-22T05:00:00+0000","Two striking new buildings are helping to shape redeveloped waterfronts in Sweden and the Netherlands. The Turning Torso, left, by the Spanish architect and engineer Santiago Calatrava, spirals 623 feet above a former industrial district in the Sw...","Come Sail Away in the Netherlands Or Take a Turn in Sweden",302,"Style"
"115","2005-12-25T05:00:00+0000","Lego, the Danish maker of those multicolored building blocks that clog the vacuum cleaner and gag the pug, is known for its architectural systems: knights and their castles, Vikings and longboats, even the ''Star Wars'' crew.     But are you ready...","Hanukkah in Legoland",402,"New York"
"116","2005-06-24T05:00:00+0000","","Briefly: East meets west",386,"Travel"
"117","2005-11-01T05:00:00+0000","Standings in world bridge championships in Estoril, Portugal (M)","At the Bridge Championships, Some Excitement for the Dutch",419,"Arts"
"118","2005-12-03T05:00:00+0000","A recent police raid on an apartment near this city's airport uncovered evidence of an imminent suicide bombing, intensifying the fears of Western security services that Bosnia is becoming a haven for Islamic militants.     The raid, which occurre...","Police Raid Raises Fears of Bosnia as Haven for Terrorists",1351,"World"
"119","2005-11-18T05:00:00+0000","Ideas for reducing car traffic -- including the politically volatile notion of charging drivers for entering the busiest Manhattan streets -- gained momentum yesterday during a meeting of leaders of the city's business improvement districts.      ...","Business Groups Hear Plea: Do Something to Cut Traffic",684,"New York"
"120","2005-07-28T05:00:00+0000","","Would-be airport bomber gets 22-year prison term",649,"World"
"121","2005-10-25T05:00:00+0000","","Europe needs to embrace reform",692,"Opinion"
"122","2005-09-24T05:00:00+0000","","Vantage Point: At world cycling championships, more is less with new road-race math",689,"Sports"
"123","2005-08-19T05:00:00+0000","","Dutch minister got farm subsidy",1002,"World"
"124","2005-09-25T05:00:00+0000","Claska hotel in Tokyo's Meguro neighborhood described; photo (S)","Boutique Plus",227,"Magazine"
"125","2005-04-03T05:00:00+0000","Carol Troy  ''I experience space as a New Yorker,'' says the California transplant Carol Troy (right, center, in the 1970's) of her trailer getaway, which she describes on Page 70. ''I arrive at my destination,I go inside and shut the door.'' Afte...","Contributors",849,"Magazine"
"126","2005-03-31T05:00:00+0000","Siemens plans to buy Germany's Flender Holding, maker of windmill turbines, from Citigroup for 1.2 billion euros ($1.5 billion) (S)","World Business Briefing | Europe: Germany: Siemens To Acquire Manufacturer",116,"Business Day"
"127","2005-07-07T05:00:00+0000","Pres Bush is in Denmark on his 59th birthday; he is served birthday cake then moves on to Scotland, where he takes bike ride and crashes into local police officer on rain-slicked road; no injuries are reported; photo (M)","On Bush's Birthday Abroad, Lots of Cake and Then a Spill",401,"World"
"128","2005-07-14T05:00:00+0000","","In Our Pages: 100, 75, & 50 years ago",463,"Opinion"
"129","2005-02-22T05:00:00+0000","","Schröder's party brushes off vote",454,"World"
"130","2005-12-01T05:00:00+0000","","Briefs: Cathay Pacific to buy 12 planes from Boeing",660,"Business Day"
"131","2005-07-24T05:00:00+0000","It was as if the Statue of Liberty had applied liberal dabs of white eyeliner while no one was looking. Or as if the top of the Sony Building, which many have likened to a giant piece of Chippendale furniture, had suddenly gone Danish Modern.     ...","A 90-Year-Old Turns a Little White on Top",405,"New York"
"132","2005-12-06T05:00:00+0000","","In Scandinavia's equality central, an antifeminist backlash?",727,"Travel"
"133","2005-11-03T05:00:00+0000","Eircom Group, Ireland's biggest phone operator, receives takeover approach, driving up company's share price and raising its stock market value to 2.6 billion euros ($3.1 billion); Eircom does not identify suitor (S)","World Business Briefing | Europe: Ireland: Potential Suitor for Eircom",130,"Business Day"
"134","2005-03-01T05:00:00+0000","French Parliament clears way for referendum on European Union's new consitution; Pres Jacques Chirac will meet with leaders to determine date for vote; eight other countries will vote on constitution, while remaining nations will ratify document b...","World Briefing | Europe: France: Ready To Vote On Constitution",104,"World"
"135","2005-07-06T05:00:00+0000","President Bush arrived Tuesday in Denmark, his first stop on a four-day European trip that even before it began seemed sure to show the United States at odds with many of the other big industrial nations on a variety of issues.     It is the presi...","Facing Differences With Major Allies, Bush Arrives in Europe for Talks",1024,"World"
"136","2005-12-19T05:00:00+0000","","Techbrief: Liberty Global selling its UPC Norway unit",926,"Technology"
"137","2005-07-10T05:00:00+0000","PATRON--Irving. Of Boca Raton, FL and Floral Park, NY. Died July 7 at his home in Florida after a long illness. Beloved husband of Maureen. Father of Glenn, Lisa and Eugene. Born NYC in 1912 to a family of modest circumstances. In his early 20's h...","Paid Notice: Deaths   PATRON, IRVING",221,"Archives"
"138","2005-04-26T05:00:00+0000","","Gemplus's net surged in 1st quarter",469,"Technology"
"139","2005-05-09T05:00:00+0000","Andrew Tommasini reviews first of three programs in Risor Festival of Chamber Music at Zankel Hall; photo (M)","It Might Have Been Oslo on a Midsummer Night",514,"Arts"
"140","2005-03-21T05:00:00+0000","","Italian rail workers set to call strike over safety",431,"Travel"
"141","2005-07-09T05:00:00+0000","PATRON--Irving. Of Boca Raton, FL and Floral Park, NY. Died July 7 at his home in Florida after a long illness. Beloved husband of Maureen. Father of Glenn, Lisa and Eugene. Born NYC in 1912 to a family of modest circumstances. In his early 20's h...","Paid Notice: Deaths   PATRON, IRVING",221,"Archives"
"142","2005-06-13T05:00:00+0000","''With the proliferation of free (open-source) software, it was only a matter of time before open-source beer became reality.'' So stated a spoof news article in 1998 that turned out to be prescient. There now is such a thing as free beer -- or at...","Pass Over a Frosty Mug of Home Brew Version 1.0",360,"Business Day"
"143","2005-02-02T05:00:00+0000","","Slovenia clears EU constitution",179,"World"
"144","2005-10-28T05:00:00+0000","Wendy Moonan Antiques column on highlights of Sotheby's sale of antiques from collection of Lily and Edmond J Safra, which is expected to bring more than $25 million; Lily Safra comments; photo (M)","An Elegant Collection With Worldwide Scope",1171,"Arts"
"145","2005-01-07T05:00:00+0000","Arts, Briefly column; trial of Frenchman Stephane Breitwieser, accused of stealing more than 200 artworks from museums around Europe, begins in France almost two years after he is convicted by Swiss court; photo (S)","Arts, Briefly; Art Theft Trial Begins",205,"Arts"
"146","2005-06-08T05:00:00+0000","","Shell plans wind farm",200,"Business Day"
"147","2005-11-20T05:00:00+0000","Diane von Furstenberg | Designer","The Originals; CURIOSITY IS THEIR MIDDLE NAME",528,"Magazine"
